region,district,site_name,latitude,longitude
Lower Shabelle,Afgooye,Awgeedi,2.077301,45.217151
Lower Shabelle,Afgooye,Ayaanle,2.078344,45.217859
Lower Shabelle,Afgooye,Badqawe,2.077485,45.217162
Lower Shabelle,Afgooye,Beesaani,2.08656,45.201601
Lower Shabelle,Afgooye,Beylood,2.08656,45.201601
Lower Shabelle,Afgooye,Biyooley,2.078576,45.217515
Lower Shabelle,Afgooye,Buundo 3,2.1115636,45.1542478
Lower Shabelle,Afgooye,Caadii,2.08656,45.201601
Lower Shabelle,Afgooye,Ceeryaamo,2.08656,45.201601
Lower Shabelle,Afgooye,Dhag Wariiri,2.085258,45.201622
Lower Shabelle,Afgooye,Dheen,2.0910031,45.1773966
Lower Shabelle,Afgooye,Dhuumodle,2.08656,45.201601
Lower Shabelle,Afgooye,Doxa 2,2.08656,45.201601
Lower Shabelle,Afgooye,Eylo 1,2.153933,45.1194211
Lower Shabelle,Afgooye,Fariid,2.07724,45.217649
Lower Shabelle,Afgooye,Fulay Ley,2.077772,45.217341
Lower Shabelle,Afgooye,Golweyn Ceelisha,2.1422004,45.1180241
Lower Shabelle,Afgooye,Gosha Iyo Gindiga,2.134907,45.124462
Lower Shabelle,Afgooye,Intifaac,2.077257,45.216987
Lower Shabelle,Afgooye,Janaale (Afgoye),2.1524966,45.1191208
Lower Shabelle,Afgooye,Jeebeey,2.084654,45.201594
Lower Shabelle,Afgooye,Jiidane,2.08656,45.201601
Lower Shabelle,Afgooye,Kuusow,2.111546,45.1546286
Lower Shabelle,Afgooye,Qalbi Saliin,2.1002757,45.1646691
Lower Shabelle,Afgooye,Qodqodow,2.1146966,45.156363
Lower Shabelle,Afgooye,Qoraar,2.08656,45.201601
Lower Shabelle,Afgooye,Xafiid,2.078461,45.217158
Lower Juba,Afmadow,Abaq,0.5230426,42.0933431
Lower Juba,Afmadow,Airport,0.5232205,42.0939816
Lower Juba,Afmadow,Awaqbanboow,0.5221767,42.0809949
Lower Juba,Afmadow,Bari,0.5217936,42.0970416
Lower Juba,Afmadow,Bilisaa,0.525011,42.0901016
Lower Juba,Afmadow,Buale,0.5216826,42.0939159
Lower Juba,Afmadow,Bulada Dirisamaha,0.5306099,42.0865285
Lower Juba,Afmadow,Cameroon,0.5245433,42.0801947
Lower Juba,Afmadow,Danwadaag,0.3942636,41.0042598
Lower Juba,Afmadow,Garasgacanlow,0.510045,42.0598184
Lower Juba,Afmadow,Hagar,0.3968295,41.0114454
Lower Juba,Afmadow,Hawina,0.3893101,41.0131483
Lower Juba,Afmadow,Hiraan,0.5209413,42.0943621
Lower Juba,Afmadow,Hodan,0.4182698,40.9977643
Lower Juba,Afmadow,Kaxda Nabada,0.5208317,42.0798513
Lower Juba,Afmadow,Othogoye,0.5148424,42.0813818
Lower Juba,Afmadow,Sakow,0.52106,42.0918133
Lower Juba,Afmadow,Soya,0.5212899,42.0930393
Lower Juba,Afmadow,Yaaq,0.5246416,42.0872319
Gedo,Baardheere,Al Aamin,2.3581973,42.2693767
Gedo,Baardheere,Albaraka,2.3525195,42.3017714
Gedo,Baardheere,Baaleey,2.3259863,42.2948503
Gedo,Baardheere,Badbaado,2.3543265,42.2777009
Gedo,Baardheere,Bakal,2.3516783,42.2663783
Gedo,Baardheere,Bandar,2.3125926,42.2767047
Gedo,Baardheere,Barkulan,2.3442776,42.2816923
Gedo,Baardheere,Barwaaqo,2.3210245,42.2738565
Gedo,Baardheere,Bulo Geedi,2.319774,42.2770659
Gedo,Baardheere,Bulsho,2.34451,42.3041033
Gedo,Baardheere,Camp Biroole,2.3696983,42.278
Gedo,Baardheere,Daarusalam,2.3492014,42.2649393
Gedo,Baardheere,Danleey,2.3252671,42.2776979
Gedo,Baardheere,Danyar,2.3088589,42.282548
Gedo,Baardheere,Dulmidiid,2.3361899,42.2997368
Gedo,Baardheere,Fulayley,2.3251131,42.2907953
Gedo,Baardheere,Gadude,2.3470076,42.3004774
Gedo,Baardheere,Garasley,2.3282731,42.2931663
Gedo,Baardheere,Gargaar,2.3505446,42.2959025
Gedo,Baardheere,Guled,2.321598,42.2886657
Gedo,Baardheere,Guul wade,2.3453549,42.2664384
Gedo,Baardheere,Habaal Adey,2.3318979,42.2999799
Gedo,Baardheere,Hayan,2.3292266,42.2942612
Gedo,Baardheere,Hilaac,2.3461562,42.2968892
Gedo,Baardheere,Hogol,2.3330237,42.2936441
Gedo,Baardheere,Horseed,2.3380393,42.2713087
Gedo,Baardheere,Horyaal,2.3501896,42.2984758
Gedo,Baardheere,Iftin,2.3478392,42.3050806
Gedo,Baardheere,Ileys,2.3216914,42.2753004
Gedo,Baardheere,Jameca,2.3527553,42.3051706
Gedo,Baardheere,Jirih,2.359155,42.2760432
Gedo,Baardheere,Juba,2.3207923,42.2757893
Gedo,Baardheere,Juba Baraawa,2.3154789,42.274113
Gedo,Baardheere,Kaydsaney,2.323151,42.2837916
Gedo,Baardheere,Kulan,2.3275582,42.2978743
Gedo,Baardheere,Kulimye Centre,2.3393096,42.2896886
Gedo,Baardheere,Liban,2.324544,42.2899175
Gedo,Baardheere,Madina,2.3439666,42.2705544
Gedo,Baardheere,Muruqmaal,2.308043,42.2800613
Gedo,Baardheere,Najax,2.3438877,42.2665532
Gedo,Baardheere,Returnees,2.3162595,42.2801591
Gedo,Baardheere,Shabeel,2.3435116,42.3014377
Gedo,Baardheere,Tawakal,2.3561519,42.2733928
Gedo,Baardheere,Towfiq,2.3675985,42.2746604
Gedo,Baardheere,Tuwerey,2.3441117,42.3027283
Gedo,Baardheere,Waabari,2.3552875,42.2961683
Gedo,Baardheere,Wardher,2.3347242,42.2944861
Gedo,Baardheere,Warsan,2.3134789,42.2778411
Gedo,Baardheere,Yama Ruglay,2.3614464,42.2866779
Bay,Baidoa,11-Janaay-1,3.0927611,43.63488
Bay,Baidoa,11-Janaay-2,3.0918301,43.6230441
Bay,Baidoa,Aamanow,3.0847457,43.6231301
Bay,Baidoa,Aanoley,3.0882153,43.6248578
Bay,Baidoa,Aashow,3.1405315,43.6661642
Bay,Baidoa,Abag Neebsoy,3.08928,43.6233821
Bay,Baidoa,Abal-1,3.1430997,43.6603448
Bay,Baidoa,Abal-5,3.15419287,43.67623133
Bay,Baidoa,Abaq Dheere,3.1374262,43.66009639
Bay,Baidoa,Abduruk,3.0852515,43.6203027
Bay,Baidoa,Aboore,3.1143187,43.6319452
Bay,Baidoa,Aburow,3.2121243,43.1908217
Bay,Baidoa,Adaayimow,3.1376854,43.6349752
Bay,Baidoa,Adable Gunre,3.2063699,43.2043229
Bay,Baidoa,Adable Oomane,3.1023141,43.6615951
Bay,Baidoa,Adable Weyne,3.0807555,43.6207242
Bay,Baidoa,Adadle Cade,3.1025214,43.6620096
Bay,Baidoa,Adan Goley,3.1372821,43.636617
Bay,Baidoa,Adan Yare,3.0803522,43.6199133
Bay,Baidoa,Adc Kulan Yare,3.09495678,43.63945167
Bay,Baidoa,Adc-1,3.0729153,43.6182189
Bay,Baidoa,Adc-2,3.09448264,43.63764827
Bay,Baidoa,Adc-3,3.0890889,43.6372989
Bay,Baidoa,Adc-4,3.0959339,43.6397733
Bay,Baidoa,Adc-5,3.0938823,43.627422
Bay,Baidoa,Adii Garaar,3.1335983,43.6638807
Bay,Baidoa,Afmadow,3.0906634,43.6263622
Bay,Baidoa,Al Aamin,3.2094493,43.19192486
Bay,Baidoa,Al-Baraka,3.1140729,43.6346827
Bay,Baidoa,Al-Baraka 2,3.0925047,43.6287052
Bay,Baidoa,Alfatax,3.085612,43.6244621
Bay,Baidoa,Al-Furqan-2,3.116261,43.6342348
Bay,Baidoa,Al-Furqan-3,3.1170128,43.6285272
Bay,Baidoa,Ali Gaale,3.0880625,43.631935
Bay,Baidoa,All Xamdu,3.2070257,43.202344
Bay,Baidoa,Alla Aaamin Indhoolayaasha,3.0926658,43.6227495
Bay,Baidoa,Alla Magan,3.1340352,43.6576952
Bay,Baidoa,Alla Qadari,3.0890526,43.6224309
Bay,Baidoa,Alla Suge-1,3.1273642,43.6577711
Bay,Baidoa,Alla Tuug,3.1000015,43.6438108
Bay,Baidoa,Allah Umaqan,3.1381267,43.675005
Bay,Baidoa,Alle Qabe,3.1492077,43.667278
Bay,Baidoa,Amiin Alle,3.1440665,43.6369048
Bay,Baidoa,Araan,3.2137562,43.1879727
Bay,Baidoa,Arooswiini,3.0879413,43.6246259
Bay,Baidoa,Asha Ki Dhali,3.1025088,43.6592449
Bay,Baidoa,Asharow Jawari,3.1066249,43.6770534
Bay,Baidoa,Awa Derow,3.0913075,43.631597
Bay,Baidoa,Awal Barwaqo,3.13914,43.6676991
Bay,Baidoa,Awdinle,3.2208096,43.1893404
Bay,Baidoa,Awo Asharo-1,3.1016095,43.660665
Bay,Baidoa,Awoodimow,3.1412396,43.6683056
Bay,Baidoa,Baagay,3.2210798,43.2054253
Bay,Baidoa,Baar Dufle,3.1304134,43.6761659
Bay,Baidoa,Baarbadan,3.0900402,43.6380588
Bay,Baidoa,Baaruud Xaanshi,3.1023457,43.6581295
Bay,Baidoa,Baas Ma'Arke,3.0990876,43.6344427
Bay,Baidoa,Badanbadey,3.1058321,43.6603723
Bay,Baidoa,Badbaado,3.2182798,43.1938814
Bay,Baidoa,Bakaar Shiid,3.0875061,43.6214229
Bay,Baidoa,Bakal Gaduud,3.0854561,43.6258542
Bay,Baidoa,Bakal Laabow 1,3.114692,43.6273972
Bay,Baidoa,Bakal Sheli,3.1309233,43.6316751
Bay,Baidoa,Bakale,3.2042957,43.1962511
Bay,Baidoa,Bakaro,3.20409026,43.19862868
Bay,Baidoa,Bakool-1,3.1307732,43.6772304
Bay,Baidoa,Baladul Amin,3.21194749,43.18766964
Bay,Baidoa,Balanbaale,3.1550103,43.6718165
Bay,Baidoa,Balanbasha,3.0922399,43.6254387
Bay,Baidoa,Balow Kai,3.0861329,43.6254575
Bay,Baidoa,Ban Sadiiq,3.1260075,43.6743748
Bay,Baidoa,Banaadir,3.15458336,43.67699922
Bay,Baidoa,Banaadir,3.0875887,43.6303397
Bay,Baidoa,Banbusul,3.140417,43.6605953
Bay,Baidoa,Bandhuub,3.08959601,43.63142695
Bay,Baidoa,Banow,3.0903591,43.6247203
Bay,Baidoa,Bansaable,3.14095645,43.66312386
Bay,Baidoa,Bansuuf 2,3.1282923,43.6712597
Bay,Baidoa,Banyal,3.1046807,43.659695
Bay,Baidoa,Baqaley Riibe,3.1302808,43.6775073
Bay,Baidoa,Baqaley Riibi,3.1390986,43.6600383
Bay,Baidoa,Bar Baare,3.092849,43.6243604
Bay,Baidoa,Baraka,3.1018249,43.6613499
Bay,Baidoa,Barakaley,3.1287348,43.6755574
Bay,Baidoa,Barariye,3.1031984,43.658276
Bay,Baidoa,Barbaarow Dhumiik,3.089369,43.6253662
Bay,Baidoa,Barhanooy,3.1466794,43.6609769
Bay,Baidoa,Bariyow,3.1390986,43.6604691
Bay,Baidoa,Barwaqo,3.1186742,43.6329279
Bay,Baidoa,Barwaqo,3.2181849,43.1916248
Bay,Baidoa,Bas Maleh,3.149185,43.6718004
Bay,Baidoa,Baygaduud,3.1171147,43.6296438
Bay,Baidoa,Baygaduud,3.2223135,43.1885104
Bay,Baidoa,Bayka Gaduud,3.1031321,43.6596484
Bay,Baidoa,Baynun,3.1316133,43.6814673
Bay,Baidoa,Bayow,3.094535703,43.62704393
Bay,Baidoa,Beer Dhinbil 2,3.15618187,43.67424655
Bay,Baidoa,Beer Dhinbil 3,3.1451517,43.6692256
Bay,Baidoa,Beer Shibeele,3.1290647,43.6763066
Bay,Baidoa,Beereyjeg,3.1387844,43.6316095
Bay,Baidoa,Beerlamow,3.1395683,43.6315173
Bay,Baidoa,Beladul Amin 2,3.0807067,43.6246983
Bay,Baidoa,Berdale Ayle,3.1029484,43.6589669
Bay,Baidoa,Bilal,3.0932934,43.625768
Bay,Baidoa,Bilan Abees 2,3.116599,43.6281396
Bay,Baidoa,Birigey,3.0917238,43.6277074
Bay,Baidoa,Biroole,3.1332528,43.6638833
Bay,Baidoa,Bodaan-1,3.1353668,43.6303697
Bay,Baidoa,Bodaan-2,3.1375606,43.6296706
Bay,Baidoa,Bohul,3.1359995,43.6597888
Bay,Baidoa,Boorami Lawiile,3.1465381,43.6665796
Bay,Baidoa,Borow,3.1447658,43.642788
Bay,Baidoa,Bula Gaduud,3.21414313,43.19235322
Bay,Baidoa,Bula Garas,3.0854493,43.6240492
Bay,Baidoa,Bula Sokor,3.0932305,43.6296429
Bay,Baidoa,Buli Fuur Ooflow,3.0914203,43.6282559
Bay,Baidoa,Bulo Gurun,3.208262,43.1938278
Bay,Baidoa,Bulsho,3.21203767,43.19955578
Bay,Baidoa,Burey Manas,3.1317006,43.6672475
Bay,Baidoa,Buruqle,3.2222517,43.1884833
Bay,Baidoa,Busley,3.2088337,43.2031938
Bay,Baidoa,Busta,3.090796,43.6289529
Bay,Baidoa,Buula Aamin,3.1091858,43.6584137
Bay,Baidoa,Buula Berde,3.1187433,43.6293903
Bay,Baidoa,Buula Busley,3.0929726,43.6269193
Bay,Baidoa,Buula Fulay,3.144978,43.6679289
Bay,Baidoa,Buula Issack,3.1476822,43.6687375
Bay,Baidoa,Buula Nuuri-1,3.103684,43.6624346
Bay,Baidoa,Buula Usley-2,3.1086655,43.6572446
Bay,Baidoa,Buula Usley-3,3.1102209,43.6536496
Bay,Baidoa,Buulcadey,3.1335586,43.6778224
Bay,Baidoa,Buule Fuur,3.1404551,43.6764302
Bay,Baidoa,Buule Gablay,3.1344707,43.6354765
Bay,Baidoa,Buuli Dooy,3.1061159,43.662282
Bay,Baidoa,Buuli Yuurur,3.0895689,43.6234427
Bay,Baidoa,Buulishiid,3.0913103,43.6265633
Bay,Baidoa,Buulo Bisig,3.133012787,43.67748748
Bay,Baidoa,Buulo Biyooley,3.0936717,43.6232535
Bay,Baidoa,Buulo Duuf,3.090406,43.6305735
Bay,Baidoa,Buulo Gumar- 1,3.08061,43.6242083
Bay,Baidoa,Buulo Gumar-2,3.071635,43.6195561
Bay,Baidoa,Buulo Hubey,3.1402473,43.6607689
Bay,Baidoa,Buulo Jaay ,3.093517,43.6234473
Bay,Baidoa,Buulo Keerow,3.1327951,43.6819067
Bay,Baidoa,Buulo Mariin,3.0940317,43.6240008
Bay,Baidoa,Buulo Sheeb-2,3.1020733,43.6572626
Bay,Baidoa,Buuloneebsin,3.0849729,43.6220766
Bay,Baidoa,Buur Edoy,3.1369833,43.6303827
Bay,Baidoa,Buur Eeyle-2,3.130933,43.6776044
Bay,Baidoa,Buur Fuule 1,3.1390157,43.6621122
Bay,Baidoa,Buur Gaduud,3.0847017,43.6224573
Bay,Baidoa,Buur Heybe,3.1383281,43.6604754
Bay,Baidoa,Buur Iyo Shabelow,3.1043618,43.6621795
Bay,Baidoa,Buur Midowe,3.128522,43.6768069
Bay,Baidoa,Buurfuule Shibelow,3.1300947,43.6742517
Bay,Baidoa,Buurow Sarmaaned,3.125762,43.6743311
Bay,Baidoa,Camp Qasaxdheeri,3.0887018,43.621932
Bay,Baidoa,Ceel Duug,3.0890565,43.6232358
Bay,Baidoa,Ceel Haymi,3.0896338,43.6239059
Bay,Baidoa,Ceel Laxeli,3.1390487,43.6374401
Bay,Baidoa,Ceel Qarar,3.08779411,43.63261684
Bay,Baidoa,Ceelberde 2,3.1317721,43.675505
Bay,Baidoa,Coonjir,3.212787,43.188292
Bay,Baidoa,Dabolow 1,3.1282978,43.6731818
Bay,Baidoa,Dahaale,3.1314258,43.6772661
Bay,Baidoa,Dakana Diid-1,3.1590463,43.6733917
Bay,Baidoa,Dalandole-3,3.15602279,43.67804501
Bay,Baidoa,Daldaley,3.0909269,43.629543
Bay,Baidoa,Dambal Caalam,3.1522965,43.6767363
Bay,Baidoa,Danbaley,3.092496,43.6276752
Bay,Baidoa,Danwadaag,3.2195456,43.2075727
Bay,Baidoa,Darib Bashiir,3.1023071,43.6650106
Bay,Baidoa,Darusalaam-1,3.1403483,43.6623471
Bay,Baidoa,Daryeel,3.1279097,43.67443833
Bay,Baidoa,Daryeel,3.0849977,43.6201006
Bay,Baidoa,Daryel Bulsho,3.1039183,43.6754283
Bay,Baidoa,Da'Udow,3.1037014,43.6577092
Bay,Baidoa,Dayniile,3.1273796,43.68187
Bay,Baidoa,Deeb Wiine,3.0952207,43.6316498
Bay,Baidoa,Deg Galoole,3.0917481,43.6263075
Bay,Baidoa,Degamur Bay,3.130573,43.6770877
Bay,Baidoa,Degdacar,3.1272782,43.6789498
Bay,Baidoa,Dhanfarur,3.082255,43.6198667
Bay,Baidoa,Dheriyow,3.1410833,43.6646493
Bay,Baidoa,Dhiila,3.137505,43.63299986
Bay,Baidoa,Dhinaawe,3.128481667,43.67588667
Bay,Baidoa,Dhur Iyo Qalin,3.1409784,43.6757334
Bay,Baidoa,Dhurshenlow Bari,3.10778773,43.66692402
Bay,Baidoa,Dhuugsoy,3.1387201,43.6674984
Bay,Baidoa,Dini Doog,3.1433375,43.632238
Bay,Baidoa,Dolow-2,3.0935671,43.6299038
Bay,Baidoa,Dooday,3.117658,43.6291246
Bay,Baidoa,Doon Dherow,3.1293346,43.6730291
Bay,Baidoa,Doon Waraabi,3.1465134,43.6351803
Bay,Baidoa,Dooriyaanle,3.0883857,43.6235856
Bay,Baidoa,Dooy,3.0942002,43.6354555
Bay,Baidoa,Dooy Gaab 1,3.1045555,43.662855
Bay,Baidoa,Dooy Gaab 2,3.104837,43.6596833
Bay,Baidoa,Dooyow Dareerfeyli,3.1038181,43.6594692
Bay,Baidoa,Doy Gaabey,3.0894695,43.6266726
Bay,Baidoa,Dubi Gas,3.1521741,43.6720898
Bay,Baidoa,Duduma Kale,3.1403687,43.6633606
Bay,Baidoa,Dudumaale,3.0915625,43.6350304
Bay,Baidoa,Dugsiilo-2,3.131958333,43.67705333
Bay,Baidoa,Dugule,3.088542,43.6250694
Bay,Baidoa,Dulmuruq,3.2203533,43.2113781
Bay,Baidoa,Dusti,3.09789,43.6338383
Bay,Baidoa,Duugsoy,3.0803888,43.6210927
Bay,Baidoa,Duurey,3.0890079,43.6277751
Bay,Baidoa,Edkiyaal,3.1439442,43.6320085
Bay,Baidoa,Eeg Iyo Ali Mumun,3.129929379,43.68044562
Bay,Baidoa,Eel Lahelow,3.1014974,43.6594195
Bay,Baidoa,Eesow,3.093534,43.6269867
Bay,Baidoa,Eesow 2,3.087345,43.6266683
Bay,Baidoa,El Bay 1,3.0908081,43.6295549
Bay,Baidoa,El Heji,3.1253812,43.6747832
Bay,Baidoa,Elbashiir,3.1043916,43.65967
Bay,Baidoa,Elbet-1,3.091398,43.6229522
Bay,Baidoa,Elboon,3.1456843,43.6550631
Bay,Baidoa,Eyle,3.2201512,43.2115862
Bay,Baidoa,Faanoole 2,3.1031229,43.6635065
Bay,Baidoa,Fathu-Rahman,3.1401377,43.6669572
Bay,Baidoa,Fulaay Dheer,3.1342855,43.6653471
Bay,Baidoa,Fuur Ayli,3.1060246,43.6680812
Bay,Baidoa,Gabaa Degsoy,3.1461379,43.6379643
Bay,Baidoa,Gal Gal Weyn 2,3.1313507,43.67884
Bay,Baidoa,Galgal Onle-2,3.128786667,43.67782833
Bay,Baidoa,Galgal Weyn,3.1068575,43.6664803
Bay,Baidoa,Galooshe,3.1030872,43.6568945
Bay,Baidoa,Galow Gab,3.1032973,43.6639193
Bay,Baidoa,Galuul Sarmaan,3.1249918,43.674363
Bay,Baidoa,Gantai Gumurti,3.1470122,43.6697953
Bay,Baidoa,Ganugaay,3.0925738,43.6267948
Bay,Baidoa,Garas Mintan,3.1468729,43.6692507
Bay,Baidoa,Gardiile 1,3.0922266,43.6278705
Bay,Baidoa,Gareer Fuur Weyn,3.1469898,43.664267
Bay,Baidoa,Gareeri Yarey,3.0902937,43.6301195
Bay,Baidoa,Gareero Fuur 1,3.1393506,43.6620191
Bay,Baidoa,Gawaanow ,3.09407,43.6250944
Bay,Baidoa,Geed Makaay,3.1385134,43.6653531
Bay,Baidoa,Geed Midow,3.1063923,43.6709645
Bay,Baidoa,Geele,3.1277289,43.6768393
Bay,Baidoa,Gili,3.1480421,43.6647215
Bay,Baidoa,Golay,3.0802742,43.6205834
Bay,Baidoa,Gololka,3.210126,43.2021035
Bay,Baidoa,Golool Onle1,3.130963,43.6786524
Bay,Baidoa,Goloole,3.0929485,43.6391039
Bay,Baidoa,Goob Roon,3.102866,43.6655286
Bay,Baidoa,Goorinane-1,3.1009931,43.6600247
Bay,Baidoa,Goosate,3.1503302,43.6719707
Bay,Baidoa,Goosey,3.0949733,43.62614
Bay,Baidoa,Gubti Weyn,3.1049933,43.6616633
Bay,Baidoa,Gurmeysi,3.1307417,43.6789517
Bay,Baidoa,Gurunle,3.1277203,43.6708235
Bay,Baidoa,Guudka,3.1029083,43.6644483
Bay,Baidoa,Guulow Eyle,3.1013293,43.6595091
Bay,Baidoa,Habar Wanot,3.2049407,43.2017454
Bay,Baidoa,Hafata,3.0986949,43.6349592
Bay,Baidoa,Hafata -3,3.1313171,43.6755152
Bay,Baidoa,Hagar Daba Teeg,3.0934231,43.6281495
Bay,Baidoa,Hagaray ,3.0939469,43.625677
Bay,Baidoa,Hagarey Hoos Tumaal,3.09107,43.6247249
Bay,Baidoa,Hakaba,3.1433017,43.6702184
Bay,Baidoa,Halabay,3.128611667,43.67646333
Bay,Baidoa,Halimey,3.1589002,43.6751663
Bay,Baidoa,Haluul Iyo Hargan,3.0900626,43.6233865
Bay,Baidoa,Hanaano1,3.2140126,43.1981213
Bay,Baidoa,Hanana 1,3.1486537,43.6610921
Bay,Baidoa,Hanano 2,3.1422675,43.6677336
Bay,Baidoa,Hareera Boor,3.1467252,43.6671835
Bay,Baidoa,Hareero Kuud,3.0938586,43.6237314
Bay,Baidoa,Harqan,3.2119826,43.2038803
Bay,Baidoa,Hassan Feisal Duad,3.2117406,43.1924595
Bay,Baidoa,Hassan Muunin,3.0873974,43.6269432
Bay,Baidoa,Hawarwanood,3.1305336,43.6782716
Bay,Baidoa,Hawey Qaramey,3.1250937,43.6639654
Bay,Baidoa,Hidigi Bariirow,3.1383763,43.6374002
Bay,Baidoa,Hilaac 1,3.0871695,43.63001
Bay,Baidoa,Hinshi Roole,3.1579066,43.6739042
Bay,Baidoa,Hiyaado Weyn,3.0924477,43.6242825
Bay,Baidoa,Hiyado Yarey,3.0922358,43.6230231
Bay,Baidoa,Hoobisoole,3.0768321,43.6182734
Bay,Baidoa,Hoogar I Maandow,3.1400256,43.6286251
Bay,Baidoa,Horseed-1,3.1298919,43.6560645
Bay,Baidoa,Idaale Janaay,3.1033297,43.6424095
Bay,Baidoa,Idaale-1,3.0934021,43.6371391
Bay,Baidoa,Ideed Koblee,3.1319367,43.681715
Bay,Baidoa,Ideedlow,3.1388043,43.6654384
Bay,Baidoa,Idin Alle,3.153972,43.6744314
Bay,Baidoa,Ifo Bay-1,3.1579814,43.6751401
Bay,Baidoa,Iltire,3.2191483,43.2052683
Bay,Baidoa,Imillow 1,3.1403248,43.6380086
Bay,Baidoa,Indhoolayaasha Nicmoole,3.0920165,43.6289314
Bay,Baidoa,Iri Roog,3.1255855,43.6745563
Bay,Baidoa,Iri Roog Win,3.1256295,43.6753146
Bay,Baidoa,Isbile,3.1543297,43.6735924
Bay,Baidoa,Isduugte,3.2243853,43.1918308
Bay,Baidoa,Iskari,3.10861054,43.67339034
Bay,Baidoa,Jakaton,3.223744,43.1962854
Bay,Baidoa,Janaale,3.1390986,43.656572
Bay,Baidoa,Jawari,3.1278112,43.6715594
Bay,Baidoa,Jeelow,3.13942153,43.65956862
Bay,Baidoa,Jiidow,3.1559868,43.6709393
Bay,Baidoa,Jiidow Bakool,3.1280968,43.6748648
Bay,Baidoa,Jiinaay Burukle,3.1161481,43.6318002
Bay,Baidoa,Jinay Wardiile,3.1135578,43.6281814
Bay,Baidoa,Jinay-3,3.1581639,43.6717134
Bay,Baidoa,Jubada Dhaxe,3.0879712,43.6285899
Bay,Baidoa,Juurow,3.0705494,43.616225
Bay,Baidoa,Kaalimey 1,3.0837795,43.6195582
Bay,Baidoa,Kaalkaal,3.1391446,43.6615694
Bay,Baidoa,Kadhalan,3.2227333,43.1887084
Bay,Baidoa,Kaine,3.128539,43.6780208
Bay,Baidoa,Kalow,3.131575,43.676965
Bay,Baidoa,Karaaw Dheere,3.0980446,43.6388113
Bay,Baidoa,Kashiidow,3.1364621,43.6745308
Bay,Baidoa,Kaysineey,3.1298626,43.6728917
Bay,Baidoa,Keerow Malaagdi,3.10721739,43.66865964
Bay,Baidoa,Kerow Margan,3.0909486,43.6289862
Bay,Baidoa,Kidhikooy,3.0801518,43.6234598
Bay,Baidoa,Koban Dheere,3.0906812,43.6243488
Bay,Baidoa,Koban Dheere-2,3.091798,43.6282128
Bay,Baidoa,Kooney,3.2280506,43.2048866
Bay,Baidoa,Korjarte,3.1472086,43.6643909
Bay,Baidoa,Kormari-2,3.1348475,43.6526745
Bay,Baidoa,Koron Koor,3.1372401,43.6331941
Bay,Baidoa,Kulmiye,3.1232383,43.637995
Bay,Baidoa,Kulmiye,3.22231551,43.20119826
Bay,Baidoa,Kulmiye Kabey,3.1402473,43.6607689
Bay,Baidoa,Kurmaan,3.1325717,43.6778683
Bay,Baidoa,Kurtumaley,3.1293624,43.674134
Bay,Baidoa,Kurtun,3.1066489,43.6686951
Bay,Baidoa,Kuudow,3.0893583,43.6363302
Bay,Baidoa,Leeb Edi,3.0823756,43.6210988
Bay,Baidoa,Liban,3.22482347,43.19538794
Bay,Baidoa,Liibaan-1,3.0946081,43.6369028
Bay,Baidoa,Loojar Wiine,3.1571663,43.6719437
Bay,Baidoa,Loojele,3.1383776,43.6679378
Bay,Baidoa,Lowforaar,3.0840018,43.6223033
Bay,Baidoa,Lowguule,3.1314651,43.6781112
Bay,Baidoa,Lowi Iskirogow 1,3.1065274,43.6690651
Bay,Baidoa,Lowiley Aliyow Rooble ,3.0944005,43.6257501
Bay,Baidoa,Maadow Abdi Roobow,3.0933715,43.6285957
Bay,Baidoa,Mabarak,3.1053715,43.6655227
Bay,Baidoa,Mada Hool,3.0942157,43.6237679
Bay,Baidoa,Madaraan Degeen,3.14002,43.662345
Bay,Baidoa,Madawarabe,3.1390266,43.629146
Bay,Baidoa,Madhayta,3.1342327,43.635652
Bay,Baidoa,Mahad Alle-1,3.1463475,43.6657381
Bay,Baidoa,Mahad Alle-2,3.1412611,43.6667061
Bay,Baidoa,Mahad Alle-3,3.1409883,43.6661482
Bay,Baidoa,Maka Dhagoole-1,3.1274667,43.6778988
Bay,Baidoa,Makiiney,3.0928955,43.6258469
Bay,Baidoa,Makoon,3.089055,43.6268968
Bay,Baidoa,Makuudi,3.0827822,43.6217481
Bay,Baidoa,Mala Layle,3.08868,43.6275665
Bay,Baidoa,Malkaay,3.096102,43.6325298
Bay,Baidoa,Malko Guurow,3.0843432,43.6194728
Bay,Baidoa,Malmale,3.1026914,43.6579156
Bay,Baidoa,Marayla1,3.15513546,43.67599762
Bay,Baidoa,Masalaay,3.088859,43.6240868
Bay,Baidoa,Masiirka,3.087636,43.6300913
Bay,Baidoa,Matalimiin,3.1364028,43.6605289
Bay,Baidoa,Maykoo Guraw,3.2284233,43.2048555
Bay,Baidoa,Midnimo,3.153122105,43.67299302
Bay,Baidoa,Midnimo,3.22227772,43.18816206
Bay,Baidoa,Minfuray,3.20808358,43.195107
Bay,Baidoa,Mitaano Ween,3.1522804,43.6728397
Bay,Baidoa,Modamoode ,3.127494,43.6706665
Bay,Baidoa,Mogor Iyo Mayow-1,3.0922417,43.6315169
Bay,Baidoa,Mogor Iyo Mayow-2,3.08424141,43.63038834
Bay,Baidoa,Moorabus,3.2235801,43.1981529
Bay,Baidoa,Moori Dhir,3.1378362,43.6616516
